Date,UCSB CHIRPS Rainfall: avg, UCSB CHIRPS Rainfall: avg Percent of AOI with data
2016-7-26 00:00:00,25.745,100.00,
2016-7-27 00:00:00,10.568,100.00,
2016-7-28 00:00:00,8.601,100.00,
2016-7-29 00:00:00,11.727,100.00,
2016-7-30 00:00:00,25.421,100.00,
2016-7-31 00:00:00,25.206,100.00,
2016-8-1 00:00:00,4.331,100.00,
2016-8-2 00:00:00,1.582,100.00,
2016-8-3 00:00:00,4.517,100.00,
2016-8-4 00:00:00,13.687,100.00,
2016-8-5 00:00:00,21.686,100.00,
2016-8-6 00:00:00,10.636,100.00,
2016-8-7 00:00:00,7.367,100.00,
2016-8-8 00:00:00,20.381,100.00,
2016-8-9 00:00:00,3.559,100.00,
2016-8-10 00:00:00,5.046,100.00,
2016-8-11 00:00:00,0,100.00,
2016-8-12 00:00:00,8.892,100.00,
2016-8-13 00:00:00,12.002,100.00,
2016-8-14 00:00:00,5.674,100.00,
2016-8-15 00:00:00,20.690,100.00,
2016-8-16 00:00:00,28.306,100.00,
2016-8-17 00:00:00,0.576,100.00,
2016-8-18 00:00:00,3.544,100.00,
2016-8-19 00:00:00,6.057,100.00,
2016-8-20 00:00:00,0,100.00,
2016-8-21 00:00:00,30.769,100.00,
2016-8-22 00:00:00,0,100.00,
2016-8-23 00:00:00,0.188,100.00,
2016-8-24 00:00:00,3.869,100.00,
2016-8-25 00:00:00,1.258,100.00,
2016-8-26 00:00:00,3.467,100.00,
2016-8-27 00:00:00,0,100.00,
2016-8-28 00:00:00,6.415,100.00,
2016-8-29 00:00:00,11.032,100.00,
2016-8-30 00:00:00,13.728,100.00,
2016-8-31 00:00:00,22.448,100.00,
2016-9-1 00:00:00,27.593,100.00,
2016-9-2 00:00:00,17.011,100.00,
2016-9-3 00:00:00,47.559,100.00,
2016-9-4 00:00:00,1.800,100.00,
2016-9-5 00:00:00,6.841,100.00,
2016-9-6 00:00:00,7.922,100.00,
2016-9-7 00:00:00,26.119,100.00,
2016-9-8 00:00:00,5.801,100.00,
2016-9-9 00:00:00,14.238,100.00,
2016-9-10 00:00:00,15.600,100.00,
2016-9-11 00:00:00,23.097,100.00,
2016-9-12 00:00:00,36.767,100.00,
2016-9-13 00:00:00,0,100.00,
2016-9-14 00:00:00,0.387,100.00,
2016-9-15 00:00:00,7.158,100.00,
2016-9-16 00:00:00,24.135,100.00,
2016-9-17 00:00:00,5.045,100.00,
2016-9-18 00:00:00,3.165,100.00,
2016-9-19 00:00:00,1.084,100.00,
2016-9-20 00:00:00,31.420,100.00,
2016-9-21 00:00:00,8.049,100.00,
2016-9-22 00:00:00,0,100.00,
2016-9-23 00:00:00,0.656,100.00,
2016-9-24 00:00:00,27.096,100.00,
2016-9-25 00:00:00,0,100.00,
2016-9-26 00:00:00,0,100.00,
2016-9-27 00:00:00,2.247,100.00,
2016-9-28 00:00:00,17.054,100.00,
2016-9-29 00:00:00,0.762,100.00,
2016-9-30 00:00:00,1.542,100.00,
2016-10-1 00:00:00,2.348,100.00,
2016-10-2 00:00:00,5.325,100.00,
2016-10-3 00:00:00,31.244,100.00,
2016-10-4 00:00:00,8.582,100.00,
2016-10-5 00:00:00,7.490,100.00,
2016-10-6 00:00:00,4.836,100.00,
2016-10-7 00:00:00,0.576,100.00,
2016-10-8 00:00:00,25.964,100.00,
2016-10-9 00:00:00,0.763,100.00,
2016-10-10 00:00:00,0,100.00,
2016-10-11 00:00:00,0,100.00,
2016-10-12 00:00:00,0,100.00,
2016-10-13 00:00:00,0.381,100.00,
2016-10-14 00:00:00,0,100.00,
2016-10-15 00:00:00,0,100.00,
2016-10-16 00:00:00,0,100.00,
2016-10-17 00:00:00,0,100.00,
2016-10-18 00:00:00,0.093,100.00,
2016-10-19 00:00:00,0,100.00,
2016-10-20 00:00:00,0,100.00,
2016-10-21 00:00:00,0,100.00,
2016-10-22 00:00:00,0,100.00,
2016-10-23 00:00:00,0.353,100.00,
2016-10-24 00:00:00,0,100.00,
2016-10-25 00:00:00,0,100.00,
2016-10-26 00:00:00,0,100.00,
2016-10-27 00:00:00,0,100.00,
2016-10-28 00:00:00,1.092,100.00,
2016-10-29 00:00:00,0,100.00,
2016-10-30 00:00:00,0,100.00,
2016-10-31 00:00:00,0,100.00,
2016-11-1 00:00:00,0,100.00,
2016-11-2 00:00:00,0.079,100.00,
2016-11-3 00:00:00,0,100.00,
2016-11-4 00:00:00,0.084,100.00,
2016-11-5 00:00:00,0,100.00,
2016-11-6 00:00:00,0,100.00,
2016-11-7 00:00:00,0,100.00,
2016-11-8 00:00:00,0,100.00,
2016-11-9 00:00:00,0.081,100.00,
2016-11-10 00:00:00,0.095,100.00,
2016-11-11 00:00:00,0,100.00,
2016-11-12 00:00:00,0,100.00,
2016-11-13 00:00:00,0,100.00,
2016-11-14 00:00:00,0,100.00,
2016-11-15 00:00:00,0,100.00,
2016-11-16 00:00:00,0,100.00,
2016-11-17 00:00:00,0,100.00,
2016-11-18 00:00:00,0.029,100.00,
2016-11-19 00:00:00,0,100.00,
2016-11-20 00:00:00,0,100.00,
2016-11-21 00:00:00,0,100.00,
2016-11-22 00:00:00,0,100.00,
2016-11-23 00:00:00,0,100.00,
2016-11-24 00:00:00,0,100.00,
2016-11-25 00:00:00,0.083,100.00,
2016-11-26 00:00:00,0,100.00,
2016-11-27 00:00:00,0,100.00,
2016-11-28 00:00:00,0.072,100.00,
2016-11-29 00:00:00,0,100.00,
2016-11-30 00:00:00,0,100.00,
2016-12-1 00:00:00,0.680,100.00,
2016-12-2 00:00:00,0,100.00,
2016-12-3 00:00:00,0.054,100.00,
2016-12-4 00:00:00,0.075,100.00,
2016-12-5 00:00:00,0,100.00,
2016-12-6 00:00:00,0.057,100.00,
2016-12-7 00:00:00,0,100.00,
2016-12-8 00:00:00,0,100.00,
2016-12-9 00:00:00,0.288,100.00,
2016-12-10 00:00:00,0.676,100.00,
2016-12-11 00:00:00,0,100.00,
2016-12-12 00:00:00,0.663,100.00,
2016-12-13 00:00:00,0,100.00,
2016-12-14 00:00:00,0,100.00,
2016-12-15 00:00:00,0.169,100.00,
2016-12-16 00:00:00,0,100.00,
2016-12-17 00:00:00,1.243,100.00,
2016-12-18 00:00:00,0,100.00,
2016-12-19 00:00:00,0,100.00,
2016-12-20 00:00:00,0,100.00,
2016-12-21 00:00:00,0,100.00,
2016-12-22 00:00:00,0,100.00,
2016-12-23 00:00:00,0,100.00,
2016-12-24 00:00:00,0,100.00,
2016-12-25 00:00:00,0.144,100.00,
2016-12-26 00:00:00,0.376,100.00,
2016-12-27 00:00:00,0.460,100.00,
2016-12-28 00:00:00,0,100.00,
2016-12-29 00:00:00,0,100.00,
2016-12-30 00:00:00,0,100.00,
2016-12-31 00:00:00,0.077,100.00,
2017-1-1 00:00:00,0.350,100.00,
2017-1-2 00:00:00,0,100.00,
2017-1-3 00:00:00,0.440,100.00,
2017-1-4 00:00:00,0,100.00,
2017-1-5 00:00:00,0,100.00,
2017-1-6 00:00:00,0,100.00,
2017-1-7 00:00:00,0,100.00,
2017-1-8 00:00:00,1.581,100.00,
2017-1-9 00:00:00,0,100.00,
2017-1-10 00:00:00,0,100.00,
2017-1-11 00:00:00,0,100.00,
2017-1-12 00:00:00,0,100.00,
2017-1-13 00:00:00,0,100.00,
2017-1-14 00:00:00,0,100.00,
2017-1-15 00:00:00,0.185,100.00,
2017-1-16 00:00:00,0.217,100.00,
2017-1-17 00:00:00,0,100.00,
2017-1-18 00:00:00,0,100.00,
2017-1-19 00:00:00,0,100.00,
2017-1-20 00:00:00,0,100.00,
2017-1-21 00:00:00,0.325,100.00,
2017-1-22 00:00:00,0,100.00,
2017-1-23 00:00:00,0.132,100.00,
2017-1-24 00:00:00,0,100.00,
2017-1-25 00:00:00,0.030,100.00,
2017-1-26 00:00:00,0.644,100.00,
2017-1-27 00:00:00,9.598,100.00,
2017-1-28 00:00:00,0,100.00,
2017-1-29 00:00:00,0,100.00,
2017-1-30 00:00:00,0,100.00,
2017-1-31 00:00:00,0,100.00,
2017-2-1 00:00:00,0.488,100.00,
2017-2-2 00:00:00,0,100.00,
2017-2-3 00:00:00,0,100.00,
2017-2-4 00:00:00,0.198,100.00,
2017-2-5 00:00:00,0.105,100.00,
2017-2-6 00:00:00,0,100.00,
2017-2-7 00:00:00,0.050,100.00,
2017-2-8 00:00:00,0,100.00,
2017-2-9 00:00:00,0.058,100.00,
2017-2-10 00:00:00,0.051,100.00,
2017-2-11 00:00:00,0,100.00,
2017-2-12 00:00:00,0,100.00,
2017-2-13 00:00:00,0.065,100.00,
2017-2-14 00:00:00,0.697,100.00,
2017-2-15 00:00:00,0.232,100.00,
2017-2-16 00:00:00,0,100.00,
2017-2-17 00:00:00,0.207,100.00,
2017-2-18 00:00:00,0,100.00,
2017-2-19 00:00:00,0.466,100.00,
2017-2-20 00:00:00,1.460,100.00,
2017-2-21 00:00:00,0.400,100.00,
2017-2-22 00:00:00,0.032,100.00,
2017-2-23 00:00:00,0.548,100.00,
2017-2-24 00:00:00,0,100.00,
2017-2-25 00:00:00,0,100.00,
2017-2-26 00:00:00,0,100.00,
2017-2-27 00:00:00,0,100.00,
2017-2-28 00:00:00,0.081,100.00,
2017-3-1 00:00:00,0,100.00,
2017-3-2 00:00:00,0.527,100.00,
2017-3-3 00:00:00,3.728,100.00,
2017-3-4 00:00:00,0,100.00,
2017-3-5 00:00:00,0.140,100.00,
2017-3-6 00:00:00,0,100.00,
2017-3-7 00:00:00,0,100.00,
2017-3-8 00:00:00,0,100.00,
2017-3-9 00:00:00,0,100.00,
2017-3-10 00:00:00,3.977,100.00,
2017-3-11 00:00:00,4.355,100.00,
2017-3-12 00:00:00,0,100.00,
2017-3-13 00:00:00,0,100.00,
2017-3-14 00:00:00,0,100.00,
2017-3-15 00:00:00,0,100.00,
2017-3-16 00:00:00,0,100.00,
2017-3-17 00:00:00,0,100.00,
2017-3-18 00:00:00,0,100.00,
2017-3-19 00:00:00,0.920,100.00,
2017-3-20 00:00:00,0,100.00,
2017-3-21 00:00:00,0,100.00,
2017-3-22 00:00:00,0,100.00,
2017-3-23 00:00:00,0.114,100.00,
2017-3-24 00:00:00,11.220,100.00,
2017-3-25 00:00:00,2.085,100.00,
2017-3-26 00:00:00,0,100.00,
2017-3-27 00:00:00,0.432,100.00,
2017-3-28 00:00:00,0,100.00,
2017-3-29 00:00:00,0,100.00,
2017-3-30 00:00:00,0,100.00,
2017-3-31 00:00:00,0,100.00,
2017-4-1 00:00:00,6.917,100.00,
2017-4-2 00:00:00,6.084,100.00,
2017-4-3 00:00:00,7.376,100.00,
2017-4-4 00:00:00,0.475,100.00,
2017-4-5 00:00:00,0,100.00,
2017-4-6 00:00:00,0,100.00,
2017-4-7 00:00:00,2.397,100.00,
2017-4-8 00:00:00,0,100.00,
2017-4-9 00:00:00,0,100.00,
2017-4-10 00:00:00,0,100.00,
2017-4-11 00:00:00,0,100.00,
2017-4-12 00:00:00,0,100.00,
2017-4-13 00:00:00,0,100.00,
2017-4-14 00:00:00,4.500,100.00,
2017-4-15 00:00:00,7.862,100.00,
2017-4-16 00:00:00,0,100.00,
2017-4-17 00:00:00,0,100.00,
2017-4-18 00:00:00,0,100.00,
2017-4-19 00:00:00,11.747,100.00,
2017-4-20 00:00:00,3.100,100.00,
2017-4-21 00:00:00,0.147,100.00,
2017-4-22 00:00:00,0.526,100.00,
2017-4-23 00:00:00,0.595,100.00,
2017-4-24 00:00:00,0,100.00,
2017-4-25 00:00:00,0,100.00,
2017-4-26 00:00:00,0,100.00,
2017-4-27 00:00:00,0,100.00,
2017-4-28 00:00:00,0,100.00,
2017-4-29 00:00:00,0,100.00,
2017-4-30 00:00:00,0,100.00,
2017-5-1 00:00:00,0.321,100.00,
2017-5-2 00:00:00,0,100.00,
2017-5-3 00:00:00,5.470,100.00,
2017-5-4 00:00:00,11.456,100.00,
2017-5-5 00:00:00,2.731,100.00,
2017-5-6 00:00:00,11.070,100.00,
2017-5-7 00:00:00,2.444,100.00,
2017-5-8 00:00:00,14.786,100.00,
2017-5-9 00:00:00,15.162,100.00,
2017-5-10 00:00:00,0,100.00,
2017-5-11 00:00:00,4.396,100.00,
2017-5-12 00:00:00,0,100.00,
2017-5-13 00:00:00,4.422,100.00,
2017-5-14 00:00:00,13.375,100.00,
2017-5-15 00:00:00,16.390,100.00,
2017-5-16 00:00:00,1.672,100.00,
2017-5-17 00:00:00,20.291,100.00,
2017-5-18 00:00:00,0,100.00,
2017-5-19 00:00:00,0,100.00,
2017-5-20 00:00:00,0,100.00,
2017-5-21 00:00:00,0,100.00,
2017-5-22 00:00:00,0.261,100.00,
2017-5-23 00:00:00,1.327,100.00,
2017-5-24 00:00:00,0,100.00,
2017-5-25 00:00:00,1.800,100.00,
2017-5-26 00:00:00,8.570,100.00,
2017-5-27 00:00:00,0,100.00,
2017-5-28 00:00:00,4.021,100.00,
2017-5-29 00:00:00,0,100.00,
2017-5-30 00:00:00,0.611,100.00,
2017-5-31 00:00:00,0,100.00,
2017-6-1 00:00:00,0,100.00,
2017-6-2 00:00:00,0.640,100.00,
2017-6-3 00:00:00,0,100.00,
2017-6-4 00:00:00,1.795,100.00,
2017-6-5 00:00:00,18.746,100.00,
2017-6-6 00:00:00,29.354,100.00,
2017-6-7 00:00:00,4.099,100.00,
2017-6-8 00:00:00,8.285,100.00,
2017-6-9 00:00:00,0,100.00,
2017-6-10 00:00:00,1.437,100.00,
2017-6-11 00:00:00,0.318,100.00,
2017-6-12 00:00:00,0.499,100.00,
2017-6-13 00:00:00,4.260,100.00,
2017-6-14 00:00:00,9.727,100.00,
2017-6-15 00:00:00,17.514,100.00,
2017-6-16 00:00:00,0,100.00,
2017-6-17 00:00:00,0,100.00,
2017-6-18 00:00:00,0,100.00,
2017-6-19 00:00:00,20.936,100.00,
2017-6-20 00:00:00,9.945,100.00,
2017-6-21 00:00:00,11.039,100.00,
2017-6-22 00:00:00,1.893,100.00,
2017-6-23 00:00:00,4.251,100.00,
2017-6-24 00:00:00,12.808,100.00,
2017-6-25 00:00:00,10.134,100.00,
2017-6-26 00:00:00,8.367,100.00,
2017-6-27 00:00:00,12.036,100.00,
2017-6-28 00:00:00,10.455,100.00,
2017-6-29 00:00:00,1.389,100.00,
2017-6-30 00:00:00,14.240,100.00,
2017-7-1 00:00:00,27.754,100.00,
2017-7-2 00:00:00,5.816,100.00,
2017-7-3 00:00:00,9.707,100.00,
2017-7-4 00:00:00,17.538,100.00,
2017-7-5 00:00:00,5.212,100.00,
2017-7-6 00:00:00,4.569,100.00,
2017-7-7 00:00:00,6.622,100.00,
2017-7-8 00:00:00,34.538,100.00,
2017-7-9 00:00:00,19.115,100.00,
2017-7-10 00:00:00,18.717,100.00,
2017-7-11 00:00:00,35.075,100.00,
2017-7-12 00:00:00,5.447,100.00,
2017-7-13 00:00:00,2.114,100.00,
2017-7-14 00:00:00,7.371,100.00,
2017-7-15 00:00:00,5.238,100.00,
2017-7-16 00:00:00,15.509,100.00,
2017-7-17 00:00:00,9.733,100.00,
2017-7-18 00:00:00,1.889,100.00,
2017-7-19 00:00:00,6.490,100.00,
2017-7-20 00:00:00,2.280,100.00,
2017-7-21 00:00:00,8.852,100.00,
2017-7-22 00:00:00,4.661,100.00,
2017-7-23 00:00:00,21.965,100.00,
2017-7-24 00:00:00,4.783,100.00,
2017-7-25 00:00:00,3.326,100.00,
2017-7-26 00:00:00,2.270,100.00,
2017-7-27 00:00:00,0.150,100.00,
2017-7-28 00:00:00,31.897,100.00,
2017-7-29 00:00:00,27.632,100.00,
2017-7-30 00:00:00,1.678,100.00,
2017-7-31 00:00:00,4.175,100.00,
2017-8-1 00:00:00,8.516,100.00,
2017-8-2 00:00:00,24.571,100.00,
2017-8-3 00:00:00,27.152,100.00,
2017-8-4 00:00:00,20.877,100.00,
2017-8-5 00:00:00,7.971,100.00,
2017-8-6 00:00:00,6.435,100.00,
2017-8-7 00:00:00,1.677,100.00,
2017-8-8 00:00:00,5.593,100.00,
2017-8-9 00:00:00,9.477,100.00,
2017-8-10 00:00:00,18.931,100.00,
2017-8-11 00:00:00,19.561,100.00,
2017-8-12 00:00:00,52.253,100.00,
2017-8-13 00:00:00,14.092,100.00,
2017-8-14 00:00:00,0,100.00,
2017-8-15 00:00:00,1.554,100.00,
2017-8-16 00:00:00,11.075,100.00,
2017-8-17 00:00:00,5.305,100.00,
2017-8-18 00:00:00,16.102,100.00,
2017-8-19 00:00:00,11.999,100.00,
2017-8-20 00:00:00,4.982,100.00,
2017-8-21 00:00:00,0.219,100.00,
2017-8-22 00:00:00,23.550,100.00,
2017-8-23 00:00:00,0.514,100.00,
2017-8-24 00:00:00,20.983,100.00,
2017-8-25 00:00:00,18.307,100.00,
2017-8-26 00:00:00,8.018,100.00,
2017-8-27 00:00:00,12.002,100.00,
2017-8-28 00:00:00,3.319,100.00,
2017-8-29 00:00:00,1.352,100.00,
2017-8-30 00:00:00,11.540,100.00,
2017-8-31 00:00:00,30.749,100.00,
2017-9-1 00:00:00,11.854,100.00,
2017-9-2 00:00:00,10.939,100.00,
2017-9-3 00:00:00,4.383,100.00,
2017-9-4 00:00:00,0,100.00,
2017-9-5 00:00:00,0.197,100.00,
2017-9-6 00:00:00,0.422,100.00,
2017-9-7 00:00:00,3.690,100.00,
2017-9-8 00:00:00,0.475,100.00,
2017-9-9 00:00:00,0,100.00,
2017-9-10 00:00:00,6.592,100.00,
2017-9-11 00:00:00,11.652,100.00,
2017-9-12 00:00:00,11.391,100.00,
2017-9-13 00:00:00,1.646,100.00,
2017-9-14 00:00:00,0,100.00,
2017-9-15 00:00:00,1.551,100.00,
2017-9-16 00:00:00,1.233,100.00,
2017-9-17 00:00:00,22.693,100.00,
2017-9-18 00:00:00,0.813,100.00,
2017-9-19 00:00:00,7.116,100.00,
2017-9-20 00:00:00,4.074,100.00,
2017-9-21 00:00:00,7.663,100.00,
2017-9-22 00:00:00,6.795,100.00,
2017-9-23 00:00:00,1.882,100.00,
2017-9-24 00:00:00,0,100.00,
2017-9-25 00:00:00,0,100.00,
2017-9-26 00:00:00,0,100.00,
2017-9-27 00:00:00,0,100.00,
2017-9-28 00:00:00,6.804,100.00,
2017-9-29 00:00:00,21.421,100.00,
2017-9-30 00:00:00,4.592,100.00,
2017-10-1 00:00:00,2.853,100.00,
2017-10-2 00:00:00,0.140,100.00,
2017-10-3 00:00:00,0,100.00,
2017-10-4 00:00:00,0.124,100.00,
2017-10-5 00:00:00,0.236,100.00,
2017-10-6 00:00:00,1.259,100.00,
2017-10-7 00:00:00,0.928,100.00,
2017-10-8 00:00:00,0,100.00,
2017-10-9 00:00:00,0.107,100.00,
2017-10-10 00:00:00,5.318,100.00,
2017-10-11 00:00:00,7.652,100.00,
2017-10-12 00:00:00,0,100.00,
2017-10-13 00:00:00,1.672,100.00,
2017-10-14 00:00:00,0,100.00,
2017-10-15 00:00:00,0,100.00,
2017-10-16 00:00:00,0.216,100.00,
2017-10-17 00:00:00,4.239,100.00,
2017-10-18 00:00:00,0,100.00,
2017-10-19 00:00:00,1.220,100.00,
2017-10-20 00:00:00,6.606,100.00,
2017-10-21 00:00:00,5.045,100.00,
2017-10-22 00:00:00,1.940,100.00,
2017-10-23 00:00:00,0,100.00,
2017-10-24 00:00:00,0,100.00,
2017-10-25 00:00:00,0,100.00,
2017-10-26 00:00:00,0.207,100.00,
2017-10-27 00:00:00,0,100.00,
2017-10-28 00:00:00,5.244,100.00,
2017-10-29 00:00:00,0,100.00,
2017-10-30 00:00:00,0.055,100.00,
2017-10-31 00:00:00,7.465,100.00,
2017-11-1 00:00:00,0.357,100.00,
2017-11-2 00:00:00,0,100.00,
2017-11-3 00:00:00,0,100.00,
2017-11-4 00:00:00,0,100.00,
2017-11-5 00:00:00,0,100.00,
2017-11-6 00:00:00,0,100.00,
2017-11-7 00:00:00,0,100.00,
2017-11-8 00:00:00,0.193,100.00,
2017-11-9 00:00:00,0,100.00,
2017-11-10 00:00:00,0,100.00,
2017-11-11 00:00:00,0,100.00,
2017-11-12 00:00:00,0,100.00,
2017-11-13 00:00:00,0,100.00,
2017-11-14 00:00:00,0,100.00,
2017-11-15 00:00:00,0,100.00,
2017-11-16 00:00:00,0,100.00,
2017-11-17 00:00:00,0.029,100.00,
2017-11-18 00:00:00,0,100.00,
2017-11-19 00:00:00,0,100.00,
2017-11-20 00:00:00,0,100.00,
2017-11-21 00:00:00,0,100.00,
2017-11-22 00:00:00,0,100.00,
2017-11-23 00:00:00,0,100.00,
2017-11-24 00:00:00,0,100.00,
2017-11-25 00:00:00,0,100.00,
2017-11-26 00:00:00,0,100.00,
2017-11-27 00:00:00,0.045,100.00,
2017-11-28 00:00:00,0.091,100.00,
2017-11-29 00:00:00,0,100.00,
2017-11-30 00:00:00,0,100.00,
2017-12-1 00:00:00,0,100.00,
2017-12-2 00:00:00,0,100.00,
2017-12-3 00:00:00,0.133,100.00,
2017-12-4 00:00:00,0,100.00,
2017-12-5 00:00:00,0.500,100.00,
2017-12-6 00:00:00,0.543,100.00,
2017-12-7 00:00:00,0,100.00,
2017-12-8 00:00:00,0,100.00,
2017-12-9 00:00:00,0.548,100.00,
2017-12-10 00:00:00,0,100.00,
2017-12-11 00:00:00,0,100.00,
2017-12-12 00:00:00,0.936,100.00,
2017-12-13 00:00:00,0,100.00,
2017-12-14 00:00:00,0.117,100.00,
2017-12-15 00:00:00,0,100.00,
2017-12-16 00:00:00,0.053,100.00,
2017-12-17 00:00:00,0,100.00,
2017-12-18 00:00:00,0,100.00,
2017-12-19 00:00:00,0.458,100.00,
2017-12-20 00:00:00,0.581,100.00,
2017-12-21 00:00:00,0,100.00,
2017-12-22 00:00:00,0,100.00,
2017-12-23 00:00:00,0,100.00,
2017-12-24 00:00:00,0,100.00,
2017-12-25 00:00:00,0,100.00,
2017-12-26 00:00:00,0,100.00,
2017-12-27 00:00:00,0.141,100.00,
2017-12-28 00:00:00,0,100.00,
2017-12-29 00:00:00,0,100.00,
2017-12-30 00:00:00,0,100.00,
2017-12-31 00:00:00,1.045,100.00,
2018-1-1 00:00:00,0.085,100.00,
2018-1-2 00:00:00,0.756,100.00,
2018-1-3 00:00:00,0.056,100.00,
2018-1-4 00:00:00,0.259,100.00,
2018-1-5 00:00:00,0.861,100.00,
2018-1-6 00:00:00,0.258,100.00,
2018-1-7 00:00:00,0,100.00,
2018-1-8 00:00:00,0,100.00,
2018-1-9 00:00:00,0,100.00,
2018-1-10 00:00:00,0.411,100.00,
2018-1-11 00:00:00,0,100.00,
2018-1-12 00:00:00,0,100.00,
2018-1-13 00:00:00,0,100.00,
2018-1-14 00:00:00,0,100.00,
2018-1-15 00:00:00,1.842,100.00,
2018-1-16 00:00:00,0.093,100.00,
2018-1-17 00:00:00,0,100.00,
2018-1-18 00:00:00,0,100.00,
2018-1-19 00:00:00,0,100.00,
2018-1-20 00:00:00,0,100.00,
2018-1-21 00:00:00,0,100.00,
2018-1-22 00:00:00,0,100.00,
2018-1-23 00:00:00,0,100.00,
2018-1-24 00:00:00,0.102,100.00,
2018-1-25 00:00:00,0,100.00,
2018-1-26 00:00:00,0,100.00,
2018-1-27 00:00:00,1.555,100.00,
2018-1-28 00:00:00,0,100.00,
2018-1-29 00:00:00,0.048,100.00,
2018-1-30 00:00:00,0,100.00,
2018-1-31 00:00:00,1.550,100.00,
2018-2-1 00:00:00,0,100.00,
2018-2-2 00:00:00,0,100.00,
2018-2-3 00:00:00,0,100.00,
2018-2-4 00:00:00,0,100.00,
2018-2-5 00:00:00,0.672,100.00,
2018-2-6 00:00:00,1.213,100.00,
2018-2-7 00:00:00,4.233,100.00,
2018-2-8 00:00:00,0,100.00,
2018-2-9 00:00:00,0,100.00,
2018-2-10 00:00:00,0.089,100.00,
2018-2-11 00:00:00,0.094,100.00,
2018-2-12 00:00:00,8.317,100.00,
2018-2-13 00:00:00,0.701,100.00,
2018-2-14 00:00:00,0,100.00,
2018-2-15 00:00:00,0,100.00,
2018-2-16 00:00:00,0,100.00,
2018-2-17 00:00:00,0.041,100.00,
2018-2-18 00:00:00,0,100.00,
2018-2-19 00:00:00,0,100.00,
2018-2-20 00:00:00,0,100.00,
2018-2-21 00:00:00,0,100.00,
2018-2-22 00:00:00,0.389,100.00,
2018-2-23 00:00:00,0,100.00,
2018-2-24 00:00:00,0,100.00,
2018-2-25 00:00:00,1.483,100.00,
2018-2-26 00:00:00,0,100.00,
2018-2-27 00:00:00,0,100.00,
2018-2-28 00:00:00,0,100.00,
2018-3-1 00:00:00,2.065,100.00,
2018-3-2 00:00:00,0.630,100.00,
2018-3-3 00:00:00,0,100.00,
2018-3-4 00:00:00,0,100.00,
2018-3-5 00:00:00,1.360,100.00,
2018-3-6 00:00:00,0,100.00,
2018-3-7 00:00:00,0,100.00,
2018-3-8 00:00:00,0,100.00,
